Branch_Name,Region,Month,Employees,Total_Customers,Product_Type,Revenue,Expenses,Profit,Customer_Satisfaction
Branch_10,North,28-03-2024,40,3528,Insurance,792635.91,2453959.45,-1661323.54,74.34
Branch_16,West,20-04-2024,24,3056,Insurance,4687249.91,1738893.01,2948356.9,86.84
Branch_5,South,21-07-2024,118,4687,Insurance,3576439.24,1915675.65,1660763.59,93.58
Branch_7,East,21-10-2023,36,6512,Credit Cards,4327547.2,2789194.04,1538353.16,97.08
Branch_16,Central,05-06-2024,74,660,Loans,3692122.37,1810626.18,1881496.19,97.71
Branch_13,South,12-03-2023,43,3445,Deposits,1330636.16,363619.27,967016.89,94.84
Branch_7,North,17-04-2024,27,1354,Loans,1256222.13,1924219.43,-667997.3,95.24
Branch_13,Central,07-03-2023,120,2211,Credit Cards,4756121.25,3881916.24,874205.01,95.7
Branch_12,East,05-10-2023,74,2202,Loans,711063.25,3091425.09,-2380361.84,91.48
Branch_9,East,29-01-2023,29,6783,Insurance,1028750.11,789249.56,239500.55,98.06
Branch_20,East,21-03-2023,89,4810,Deposits,3798568.99,307993.39,3490575.6,66.62
Branch_6,West,24-04-2024,60,7884,Credit Cards,2173352.13,2357536.94,-184184.81,77.08
Branch_9,Central,26-03-2024,64,6521,Deposits,4700709.6,2378607.14,2322102.46,63.03
Branch_2,Central,03-04-2023,88,804,Investments,2426537.01,2196451.81,230085.2,87.83
Branch_11,North,07-08-2023,83,7753,Loans,4713218.88,698741.72,4014477.16,62.69
Branch_14,South,21-07-2024,66,5086,Loans,3249175.65,2956739.09,292436.56,93.62
Branch_2,Central,14-08-2024,64,1877,Credit Cards,1608041.88,1783438.22,-175396.34,81.07
Branch_17,East,08-05-2023,86,1400,Insurance,3419810.47,1824121.95,1595688.52,89.9
Branch_2,North,23-01-2023,84,1383,Credit Cards,1441570.95,2079175.64,-637604.69,98.04
Branch_3,West,01-03-2024,36,1920,Credit Cards,3355161.59,2533621.79,821539.8,84.57
Branch_13,East,14-04-2023,27,5111,Insurance,1995799.02,2632193.69,-636394.67,79.83
Branch_1,East,01-02-2023,44,3508,Deposits,698746.46,244738.5,454007.96,74.22
Branch_19,North,23-09-2023,28,857,Credit Cards,4396409.23,2975516.09,1420893.14,87.91
Branch_16,North,04-05-2023,16,737,Investments,1648325.53,1404026.26,244299.27,96.1
Branch_2,East,03-06-2023,35,5881,Insurance,3616533.84,1924834.72,1691699.12,81.33
Branch_7,North,30-08-2023,68,2450,Loans,1729235.07,2906298.08,-1177063.01,61.34
Branch_16,East,19-03-2023,17,2957,Credit Cards,4864590.21,1683838.05,3180752.16,95.08
Branch_20,West,17-05-2024,49,3319,Loans,1892583.41,2899061.96,-1006478.55,93
Branch_6,South,20-05-2023,64,7294,Credit Cards,2798973.54,1234930.86,1564042.68,61.91
Branch_19,South,12-02-2023,81,2191,Loans,2733544.5,939948.91,1793595.59,60.52
Branch_11,West,01-11-2023,109,6959,Insurance,2511698.7,2304169.01,207529.69,99.51
Branch_12,Central,10-04-2023,112,3380,Loans,2420261.94,3701573.76,-1281311.82,60.35
Branch_11,West,18-06-2023,117,5859,Credit Cards,2558043.4,2977321.5,-419278.1,92.21
Branch_10,South,04-01-2024,48,7284,Loans,4801929.69,2629879.93,2172049.76,78.86
Branch_2,Central,05-02-2024,104,5950,Deposits,2037275.79,3026482.69,-989206.9,90.39
Branch_8,North,14-10-2023,99,5547,Loans,755618.93,2873712.07,-2118093.14,75.68
Branch_15,West,30-09-2023,49,4649,Investments,3512674.92,611904.65,2900770.27,65.64
Branch_1,South,25-01-2024,95,7318,Insurance,2614301.34,3728844.91,-1114543.57,98.26
Branch_9,East,12-01-2023,24,2958,Insurance,1920775.67,1819281.46,101494.21,64.62
Branch_20,West,13-06-2023,29,7235,Investments,3204311.38,2506688.24,697623.14,94.29
Branch_18,North,17-01-2023,110,700,Loans,1670303.89,2195466.81,-525162.92,71.57
Branch_9,North,07-08-2023,86,7515,Loans,3624326.17,3429120.51,195205.66,79.92
Branch_10,Central,05-12-2023,56,7389,Investments,1980225.2,2623820.12,-643594.92,84.4
Branch_1,North,20-05-2023,70,5594,Deposits,1438159.81,2334722.61,-896562.8,81.84
Branch_19,South,28-05-2023,98,3502,Loans,1920229.26,458428.89,1461800.37,73.79
Branch_18,West,07-12-2023,32,5476,Loans,2545462.61,1792484.55,752978.06,86.41
Branch_13,East,29-11-2023,65,5893,Deposits,4116593.46,3209074.08,907519.38,70.41
Branch_5,South,29-01-2023,110,3685,Insurance,3340848.76,2949458.87,391389.89,99.77
Branch_13,Central,04-12-2023,44,2897,Insurance,1639940.66,2297508.28,-657567.62,96.23
Branch_5,South,05-05-2023,49,1700,Credit Cards,2159221.91,1099152.92,1060068.99,77.33
Branch_16,East,03-04-2024,66,6549,Deposits,1243607.29,3076078.36,-1832471.07,72.72
Branch_10,South,02-03-2024,52,5930,Deposits,4099804.65,423390.29,3676414.36,80.04
Branch_5,South,17-11-2023,77,2670,Investments,2675697.88,873848.74,1801849.14,92.08
Branch_3,Central,04-04-2023,30,7790,Deposits,1091822.45,3394185.47,-2302363.02,81.73
Branch_20,North,13-08-2024,113,7903,Loans,1662769.52,2732048.98,-1069279.46,88.09
Branch_9,Central,18-04-2024,34,7415,Insurance,3404998.14,1068050.35,2336947.79,91.21
Branch_9,Central,14-03-2023,69,2600,Deposits,4276709.77,1310973.22,2965736.55,61.46
Branch_8,South,12-11-2023,36,4933,Loans,2016108.35,2346468.85,-330360.5,97.7
Branch_6,Central,25-11-2023,109,7750,Credit Cards,2195000.34,3323823.53,-1128823.19,81.46
Branch_4,Central,26-01-2024,96,777,Credit Cards,4976161.69,3894392.05,1081769.64,70.45
Branch_9,Central,28-03-2024,20,3898,Insurance,727316.32,1889998.53,-1162682.21,87.74
Branch_13,West,24-10-2023,101,4704,Deposits,1697206.71,1019672.51,677534.2,82.01
Branch_4,North,26-12-2023,89,2920,Credit Cards,4477106.34,1850572.8,2626533.54,72.16
Branch_3,West,07-06-2024,85,5580,Insurance,952623.4,319864.49,632758.91,78.59
Branch_15,North,10-03-2024,60,1198,Investments,4870922.08,2700593.78,2170328.3,66.42
Branch_15,North,06-06-2024,92,557,Investments,1177498.75,981073.32,196425.43,78.65
Branch_5,North,30-12-2023,35,624,Deposits,842546.95,1881089.69,-1038542.74,97.7
Branch_19,Central,17-10-2023,52,7380,Loans,4425310.94,1359052.5,3066258.44,95.56
Branch_13,Central,12-11-2023,96,7881,Insurance,3162103.26,793562.18,2368541.08,81.09
Branch_18,South,29-05-2024,117,1813,Investments,546607,801152.28,-254545.28,67.37
Branch_11,East,13-11-2023,118,7672,Investments,1474686.14,1772300.99,-297614.85,72.2
Branch_10,Central,17-03-2024,33,3575,Insurance,1948602.43,2952572.42,-1003969.99,74.27
Branch_15,West,01-12-2023,120,6412,Loans,2840304.6,2632436.17,207868.43,71.69
Branch_19,Central,17-08-2023,56,7597,Loans,1246361.87,1252368.45,-6006.58,60.48
Branch_10,Central,25-04-2023,48,3568,Credit Cards,4893072.15,263787.94,4629284.21,77.12
Branch_1,South,31-05-2023,59,1466,Credit Cards,918609.65,2226009.25,-1307399.6,81.31
Branch_4,North,26-07-2023,37,3971,Insurance,2538993.78,3630851.25,-1091857.47,91.05
Branch_13,West,12-11-2023,89,816,Loans,2405518.57,922269.37,1483249.2,98.11
Branch_16,West,18-07-2024,54,6799,Deposits,1130639.86,2227022.35,-1096382.49,68.86
Branch_11,Central,01-11-2023,61,7175,Insurance,4560201.73,2345506.51,2214695.22,67.39
Branch_3,Central,08-10-2023,89,2548,Loans,2390685.27,2764136.12,-373450.85,71.9
Branch_12,North,01-04-2024,73,4637,Loans,4489044.61,168774.25,4320270.36,94.03
Branch_13,West,01-07-2024,108,1203,Deposits,1328248.79,1638383.55,-310134.76,70.07
Branch_5,South,17-05-2024,78,4796,Investments,1300315.79,2931399.4,-1631083.61,82.42
Branch_4,South,01-03-2023,93,4161,Insurance,1850427.62,416418.06,1434009.56,71.06
Branch_20,East,02-05-2024,58,2848,Investments,3988434.48,421170.8,3567263.68,95.2
Branch_18,Central,29-06-2024,69,2593,Loans,4402201.84,2715625.4,1686576.44,71.2
Branch_16,North,16-02-2023,62,2879,Credit Cards,3110712.81,2626783.02,483929.79,85.38
Branch_18,West,12-03-2023,107,7494,Deposits,3944206.73,3472898.75,471307.98,82.92
Branch_15,South,24-07-2024,34,2109,Investments,1658718.79,3805256.42,-2146537.63,95.94
Branch_6,West,14-01-2023,20,1879,Deposits,1322133.83,703302.44,618831.39,99.56
Branch_19,North,01-04-2024,109,5043,Insurance,2363244.94,939231.97,1424012.97,98.74
Branch_16,North,21-07-2023,102,7684,Deposits,2910673.71,1828652.55,1082021.16,88.24
Branch_15,North,29-03-2023,38,6104,Investments,2597274.06,3878918.16,-1281644.1,80.13
Branch_2,West,18-05-2024,45,7014,Credit Cards,3763208.08,3982134.88,-218926.8,74.09
Branch_10,North,04-03-2024,67,6823,Deposits,4375594.07,932113.89,3443480.18,63.57
Branch_10,Central,12-01-2024,68,7555,Insurance,4129315.86,1100483.6,3028832.26,97.16
Branch_3,West,14-12-2023,39,2287,Deposits,4148491.98,3965853.9,182638.08,65.1
Branch_3,Central,20-08-2024,116,518,Loans,1171736.14,3593230.78,-2421494.64,89.23
Branch_4,North,31-01-2024,30,3812,Investments,4167085.48,3023821.54,1143263.94,80.03
Branch_8,Central,18-12-2023,20,1033,Deposits,1266225.05,391606.5,874618.55,73.41
Branch_16,East,22-02-2023,97,5599,Deposits,1194383.26,1296375.32,-101992.06,63.16
Branch_16,South,21-03-2024,65,7951,Deposits,1955253.04,441867.13,1513385.91,61.25
Branch_14,North,16-04-2024,72,584,Insurance,4366886.41,3690669.46,676216.95,91
Branch_8,West,11-05-2023,23,1095,Deposits,4271730.42,3000493.51,1271236.91,66.14
Branch_1,East,09-06-2023,21,7554,Credit Cards,3709603.12,2804838.83,904764.29,61.11
Branch_4,Central,15-08-2023,55,1246,Investments,2791687.35,621179.6,2170507.75,60.04
Branch_20,South,03-03-2024,33,7831,Credit Cards,3129275.69,3398095.97,-268820.28,86.22
Branch_5,North,07-06-2024,109,6569,Credit Cards,2145765.03,1310024.82,835740.21,98.5
Branch_20,South,07-09-2023,117,5207,Loans,3222330.59,1862451.86,1359878.73,60.6
Branch_20,North,01-03-2023,54,2312,Insurance,2616412.7,1448765.69,1167647.01,67.39
Branch_3,Central,15-05-2024,16,2893,Investments,4536425.63,1479847.06,3056578.57,72.74
Branch_5,West,26-04-2023,100,4302,Credit Cards,1245899.32,295874.81,950024.51,67.73
Branch_3,South,03-07-2023,80,4520,Investments,669358,2868838.49,-2199480.49,85.01
Branch_18,West,23-09-2023,38,5908,Credit Cards,2608317.16,1011527.5,1596789.66,79.62
Branch_5,North,04-05-2023,117,3482,Credit Cards,1966087.64,2137972.48,-171884.84,80.07
Branch_14,Central,08-01-2024,44,6148,Loans,1567945.56,2908768.93,-1340823.37,73.83
Branch_6,Central,03-11-2023,66,814,Credit Cards,4815394.69,3304988.16,1510406.53,73.23
Branch_13,West,02-08-2023,62,5151,Investments,3208767.48,1229813.71,1978953.77,69.68
Branch_8,West,13-03-2024,104,3027,Credit Cards,1982752.55,3284171.14,-1301418.59,91.48
Branch_17,West,09-04-2023,20,3422,Credit Cards,4498426.94,1365366.6,3133060.34,83.92
Branch_2,Central,05-11-2023,23,3004,Loans,1050616.8,2049760.01,-999143.21,93.43
Branch_3,West,04-04-2024,37,2210,Investments,3770192.29,1572556.29,2197636,84.98
Branch_5,South,11-07-2023,42,3245,Deposits,2141614.56,989020.13,1152594.43,90.04
Branch_15,West,27-02-2023,62,5950,Loans,4861382.88,1979368.46,2882014.42,61.93
Branch_13,East,27-11-2023,21,7859,Credit Cards,4321768.52,3040681.79,1281086.73,87.49
Branch_17,Central,21-08-2023,114,4925,Credit Cards,4838455.32,2961889.67,1876565.65,82.37
Branch_19,North,15-08-2024,95,2942,Deposits,4648439.49,1365496.37,3282943.12,90.03
Branch_3,South,02-04-2024,93,3292,Insurance,625217.45,145689.39,479528.06,98.93
Branch_18,Central,06-04-2023,42,7890,Credit Cards,2372669.34,1570899.38,801769.96,99.72
Branch_1,North,25-07-2024,15,3873,Credit Cards,3707154.3,2040881,1666273.3,70.87
Branch_16,South,18-06-2024,37,7035,Credit Cards,2403427.02,2986454.36,-583027.34,89.98
Branch_8,Central,27-01-2023,78,7462,Deposits,826348.55,2313268.26,-1486919.71,87.03
Branch_4,North,01-09-2023,113,7685,Deposits,3372288.65,996215.03,2376073.62,94.42
Branch_5,West,16-03-2023,85,972,Deposits,4253590.04,126342.02,4127248.02,81.39
Branch_2,East,20-02-2024,86,5668,Investments,2430446.79,3406014.66,-975567.87,96.89
Branch_5,South,05-05-2023,89,2346,Credit Cards,4920035.53,1712346.66,3207688.87,75.97
Branch_16,South,03-02-2024,81,6326,Deposits,4400866.58,790928.8,3609937.78,98.95
Branch_19,North,25-10-2023,77,2850,Investments,3464850.93,3637588.72,-172737.79,95.52
Branch_20,East,31-01-2023,84,776,Credit Cards,2569995.53,3394226.22,-824230.69,66.25
Branch_16,Central,15-04-2023,49,2790,Investments,502634.04,2107970.55,-1605336.51,67.41
Branch_1,Central,07-08-2023,37,4989,Credit Cards,3750727.66,156149.75,3594577.91,99.67
Branch_15,Central,12-11-2023,20,2038,Deposits,4742750.1,1824855.08,2917895.02,84.62
Branch_11,South,28-03-2024,20,3667,Loans,1426229.87,3835065.11,-2408835.24,71.07
Branch_14,Central,26-04-2023,117,3653,Investments,1246870.08,229819.58,1017050.5,78.09
Branch_14,Central,27-02-2023,22,3828,Loans,2752953.54,2821407.03,-68453.49,62.69
Branch_8,North,14-12-2023,38,1195,Insurance,4836073.04,3843069.78,993003.26,81.29
Branch_20,East,15-12-2023,29,6478,Loans,3372652,681774.89,2690877.11,65.26
Branch_8,South,09-05-2024,55,5563,Credit Cards,4702354.45,1344069.96,3358284.49,65.48
Branch_5,South,03-04-2024,94,3102,Credit Cards,1952138.5,3531692.77,-1579554.27,96.94
Branch_19,North,20-08-2024,42,2270,Loans,2853863.2,1918014.55,935848.65,73.82
Branch_14,Central,25-07-2024,38,6360,Investments,2152767.18,1528444.41,624322.77,67.02
Branch_8,East,16-01-2023,68,1883,Loans,1879082.06,1374081.71,505000.35,86.48
Branch_1,East,16-05-2023,98,2736,Investments,2558823.84,1122703,1436120.84,76.35
Branch_1,East,11-06-2023,22,4171,Insurance,4689389.82,1374267.5,3315122.32,73.31
Branch_12,West,07-05-2023,38,7213,Investments,933985.79,1281215.74,-347229.95,83.73
Branch_11,North,08-01-2024,47,3511,Loans,2131425.18,1011034.82,1120390.36,63.66
Branch_14,South,11-03-2023,105,4790,Credit Cards,2117424.17,3066658.49,-949234.32,81.09
Branch_11,South,16-07-2024,98,5680,Loans,2051446.4,1374310.48,677135.92,66.04
Branch_5,West,10-11-2023,85,3940,Credit Cards,723830.06,2786895.23,-2063065.17,90.26
Branch_19,Central,13-02-2023,103,7797,Investments,524898.9,366615.67,158283.23,72.9
Branch_5,Central,25-02-2024,99,5782,Deposits,1094821.45,2153981.45,-1059160,85.14
Branch_10,South,04-07-2023,102,850,Credit Cards,2799468.61,1729352.58,1070116.03,61.81
Branch_15,South,03-03-2023,86,4886,Investments,2587791.87,1446744.6,1141047.27,77.58
Branch_3,West,01-06-2024,108,6258,Insurance,3778728.73,3241502.24,537226.49,71.04
Branch_9,North,09-07-2024,27,3944,Credit Cards,1424388.86,2221313.69,-796924.83,86.75
Branch_7,Central,09-04-2024,31,3823,Investments,4127250.76,3356957.62,770293.14,71.81
Branch_2,South,10-11-2023,53,1452,Deposits,1611912.53,1672514.76,-60602.23,94.08
Branch_17,West,23-08-2024,18,1107,Investments,3909214.15,1998398.54,1910815.61,85.01
Branch_2,North,16-01-2024,89,6800,Loans,887835.81,3648430.17,-2760594.36,85.76
Branch_14,Central,08-08-2024,86,6738,Insurance,1508274.8,1181434.16,326840.64,71.89
Branch_10,East,31-05-2024,116,2235,Credit Cards,2178210.06,1375952.86,802257.2,78.84
Branch_1,North,28-04-2023,40,7252,Loans,3086864.53,3498603.52,-411738.99,71.5
Branch_15,Central,08-12-2023,89,4828,Credit Cards,1172729.39,3837163.87,-2664434.48,73.48
Branch_20,West,30-04-2024,73,3609,Credit Cards,2291623.73,3689358.65,-1397734.92,72.31
Branch_20,East,18-03-2023,38,2229,Credit Cards,3567155.52,3046819.56,520335.96,91.03
Branch_10,East,30-08-2023,102,889,Investments,4957872.6,1317369.42,3640503.18,85.82
Branch_13,South,08-02-2024,40,2435,Loans,3174742.95,2025051.57,1149691.38,95.95
Branch_18,West,26-04-2024,40,6294,Deposits,2823342.77,410479.72,2412863.05,65.66
Branch_4,North,29-08-2023,92,927,Credit Cards,1102118.29,3364857.39,-2262739.1,94.84
Branch_4,East,19-06-2024,77,5883,Investments,2224073.26,3280232.19,-1056158.93,91.92
Branch_4,Central,20-02-2023,83,7752,Deposits,718128.12,2716684.49,-1998556.37,99.47
Branch_16,North,20-07-2023,85,1885,Investments,3762467.31,1441130.99,2321336.32,68.8
Branch_15,East,08-02-2024,20,892,Insurance,1507122.15,3966739.83,-2459617.68,70.29
Branch_14,South,29-10-2023,46,646,Loans,3324837.19,2039088.12,1285749.07,64.03
Branch_5,North,08-12-2023,116,5677,Insurance,3820584.67,3111979.68,708604.99,76.51
Branch_8,Central,02-03-2023,87,4706,Investments,4918033.97,3055539.02,1862494.95,66.85
Branch_2,East,12-12-2023,67,3043,Loans,752355.61,2883210.16,-2130854.55,84.72
Branch_11,Central,08-10-2023,20,5637,Insurance,3011400.16,336556.41,2674843.75,64.44
Branch_10,North,07-08-2024,98,1851,Loans,3498245.37,1183830.64,2314414.73,96.45
Branch_10,North,27-06-2023,81,5858,Credit Cards,4548256.51,1212505.24,3335751.27,79.02
Branch_13,Central,14-11-2023,42,2610,Insurance,2081004.29,3598517.16,-1517512.87,88.71
Branch_7,West,21-10-2023,120,2125,Investments,3196934.39,3980969.1,-784034.71,94.02
Branch_10,West,22-09-2023,36,6102,Deposits,1438331.44,612820.73,825510.71,78.95
Branch_15,East,13-07-2024,56,6385,Loans,4862666.92,2610223.12,2252443.8,77.73
Branch_14,East,30-01-2023,70,4879,Insurance,612578.91,2483788.44,-1871209.53,89.27
Branch_20,South,08-06-2024,54,7943,Insurance,3065283.51,3330905.48,-265621.97,61.6
Branch_12,East,22-02-2023,26,4663,Insurance,3781816.26,1089409.97,2692406.29,65.46
Branch_6,West,17-03-2024,107,4499,Insurance,3484937.78,727318.3,2757619.48,64.01
Branch_1,North,12-08-2023,18,5775,Investments,4494218.4,390999.26,4103219.14,90.79
Branch_16,South,28-05-2023,78,1194,Loans,4573828.54,456279.55,4117548.99,99.07
Branch_20,South,22-07-2024,61,2698,Loans,1652270.87,3036823.45,-1384552.58,76.4
Branch_18,North,30-03-2023,73,7960,Deposits,536875.85,3216000.04,-2679124.19,70.65
Branch_7,South,31-03-2024,97,895,Credit Cards,4847227.66,3699756.05,1147471.61,94.95
Branch_2,Central,27-06-2023,107,2426,Credit Cards,4616797.61,3352859.4,1263938.21,75.09
Branch_19,North,11-09-2023,86,3077,Investments,1084854.69,578938.94,505915.75,99.4
Branch_11,West,13-05-2024,119,4953,Deposits,3674217.65,1957092.13,1717125.52,64
Branch_14,Central,06-01-2024,112,4291,Investments,4024587.17,1918514.14,2106073.03,81.79
Branch_13,North,07-01-2023,104,1924,Insurance,4178473.57,3674713.83,503759.74,97.76
Branch_14,South,20-09-2023,77,7085,Loans,2890051.42,3236690.31,-346638.89,66.06
Branch_7,South,13-04-2023,23,1475,Deposits,4807752.87,2601793.24,2205959.63,84.58
Branch_4,Central,12-03-2023,57,7331,Insurance,4152333.51,1388185.99,2764147.52,78.42
Branch_19,East,13-04-2023,17,5436,Insurance,3736347.94,668505.85,3067842.09,93.13
Branch_4,West,20-06-2024,58,3625,Insurance,1952524.85,2351404.13,-398879.28,60.88
Branch_3,West,12-04-2024,96,5681,Insurance,1364214.45,324644.77,1039569.68,71.98
Branch_5,North,22-08-2024,94,3559,Loans,4832261.14,3258821.24,1573439.9,97.93
Branch_9,West,04-07-2023,31,6219,Insurance,2888584.23,3118592.81,-230008.58,70.95
Branch_5,West,27-12-2023,95,1809,Credit Cards,3737285.76,331869.26,3405416.5,71.45
Branch_1,Central,12-08-2023,48,1100,Insurance,2038288.28,2527728.73,-489440.45,80.13
Branch_4,East,28-03-2024,116,3755,Investments,2089469.69,3959065.73,-1869596.04,76.31
Branch_13,South,17-01-2023,107,2683,Credit Cards,4712655.78,2767699.89,1944955.89,95.83
Branch_8,North,10-10-2023,38,2747,Insurance,3049923.25,1705277.77,1344645.48,73.57
Branch_17,Central,18-01-2024,37,2846,Loans,4195523.28,3315560.47,879962.81,86.64
Branch_13,North,08-10-2023,94,675,Loans,796515.29,2986155.58,-2189640.29,61.45
Branch_13,East,09-11-2023,86,5486,Credit Cards,2252899.54,648415.63,1604483.91,77.46
Branch_6,Central,22-08-2024,120,587,Credit Cards,4543089.06,3613326.02,929763.04,77.47
Branch_13,East,19-11-2023,97,7527,Deposits,1924695.42,3689426.75,-1764731.33,81.93
Branch_13,East,03-02-2023,117,2451,Deposits,4472143,1820739.82,2651403.18,81.96
Branch_19,East,30-01-2023,57,1914,Investments,2986884.89,715405.88,2271479.01,98.42
Branch_20,West,12-10-2023,78,1764,Investments,4309938.94,1857804.4,2452134.54,96.79
Branch_10,Central,30-11-2023,75,6521,Investments,4744283.83,2403227.48,2341056.35,95.55
Branch_17,East,20-06-2024,101,6255,Deposits,1201619.76,2279469.55,-1077849.79,92.87
Branch_12,West,19-07-2024,27,4435,Credit Cards,2458060.32,3715453.61,-1257393.29,98.75
Branch_14,Central,20-01-2023,21,2147,Investments,1332486.56,188764.52,1143722.04,97.92
Branch_15,Central,28-01-2023,88,2713,Insurance,3200069.48,128416.08,3071653.4,98.73
Branch_6,West,10-07-2024,49,3986,Deposits,3182387.01,2938824.86,243562.15,79.73
Branch_11,North,06-04-2023,21,2067,Credit Cards,4358105.42,1410227.19,2947878.23,93.46
Branch_12,South,18-04-2023,61,6879,Deposits,3918468.43,1965381.83,1953086.6,76.3
